Order ID,Customer_ID,Order_Date,Region,Segment,Order_Total,Order_Profit,Line_Items
ORD-2023340,CUST-00234,2024-01-26,South,Consumer,8145.83,2683.81,2
ORD-2023341,CUST-00695,2025-05-08,East,Corporate,116.21,51.6,1
ORD-2023342,CUST-00742,2024-03-28,South,Corporate,24.14,-4.12,1
ORD-2023343,CUST-00461,2024-11-23,Central,Corporate,3583.26,-818.63,1
ORD-2023344,CUST-00168,2025-06-02,East,Consumer,7692.41,800.5600000000001,2
ORD-2023345,CUST-00561,2025-05-21,Central,Consumer,697.17,8.86,1
ORD-2023346,CUST-00453,2025-05-15,West,Home Office,8824.88,538.91,2
ORD-2023347,CUST-00762,2024-06-25,Central,Corporate,3036.55,957.53,1
ORD-2023348,CUST-00364,2025-06-26,South,Consumer,4571.37,1719.8799999999999,2
ORD-2023349,CUST-00219,2025-07-06,West,Consumer,1328.3,301.43,2
ORD-2023350,CUST-00111,2025-05-05,West,Consumer,1860.31,261.09999999999997,2
ORD-2023351,CUST-00571,2025-08-02,South,Consumer,204.76,67.53,1
ORD-2023352,CUST-00784,2025-07-05,East,Consumer,797.58,294.3,1
ORD-2023353,CUST-00027,2024-09-15,West,Consumer,10689.019999999999,3965.04,2
ORD-2023354,CUST-00603,2025-01-04,Central,Consumer,7829.36,2096.9,2
ORD-2023355,CUST-00747,2025-10-18,Central,Corporate,812.8199999999999,231.14,2
ORD-2023356,CUST-00061,2024-08-23,South,Corporate,205.43,10.03,1
ORD-2023357,CUST-00090,2023-10-05,South,Corporate,911.52,372.89,1
ORD-2023358,CUST-00567,2024-06-03,East,Home Office,7547.12,2505.45,1
ORD-2023359,CUST-00529,2024-01-30,South,Corporate,278.95000000000005,19.75,2
ORD-2023360,CUST-00057,2025-07-04,Central,Home Office,104.28,38.71,1
ORD-2023361,CUST-00673,2024-02-10,Central,Consumer,3259.2,574.36,2
ORD-2023362,CUST-00433,2024-04-30,South,Consumer,1295.69,551.19,1
ORD-2023363,CUST-00726,2024-11-20,East,Corporate,219.97,62.19,1
ORD-2023364,CUST-00704,2025-05-18,East,Corporate,135.98,47.49,1
ORD-2023365,CUST-00654,2025-03-26,South,Consumer,1541.28,680.5,1
ORD-2023366,CUST-00428,2025-10-25,South,Consumer,1727.1000000000001,333.49,2
ORD-2023367,CUST-00207,2024-10-23,South,Home Office,889.0,261.28,1
ORD-2023368,CUST-00420,2025-08-26,Central,Consumer,2821.43,720.8,3
ORD-2023369,CUST-00077,2024-10-06,West,Consumer,3315.89,1031.13,2
ORD-2023370,CUST-00536,2025-03-09,East,Consumer,1474.4,662.95,1
ORD-2023371,CUST-00108,2024-11-12,Central,Corporate,4179.52,1716.44,1
ORD-2023372,CUST-00424,2025-02-11,Central,Corporate,169.08,65.69,1
ORD-2023373,CUST-00047,2023-05-25,West,Home Office,2749.31,488.43,1
ORD-2023374,CUST-00248,2025-05-16,West,Consumer,2759.6800000000003,805.8100000000001,2
ORD-2023375,CUST-00190,2025-01-28,West,Consumer,5387.52,63.45,1
ORD-2023376,CUST-00507,2025-06-01,Central,Consumer,444.5,156.64,1
ORD-2023377,CUST-00639,2023-03-18,South,Consumer,1452.72,518.51,2
ORD-2023378,CUST-00051,2024-12-01,South,Consumer,156.42,61.98,1
ORD-2023379,CUST-00687,2025-07-12,West,Corporate,1417.88,536.16,1
ORD-2023380,CUST-00694,2025-06-22,South,Consumer,286.4,100.69,1
ORD-2023381,CUST-00279,2023-09-06,East,Consumer,3092.33,812.47,2
ORD-2023382,CUST-00536,2025-03-05,East,Consumer,6328.13,564.23,2
ORD-2023383,CUST-00333,2024-05-21,West,Consumer,1376.09,444.23,2
ORD-2023384,CUST-00133,2025-10-10,East,Consumer,4001.67,1235.28,1
ORD-2023385,CUST-00436,2025-07-02,East,Corporate,52.14,14.56,1
ORD-2023386,CUST-00068,2025-07-06,West,Home Office,2652.55,427.73,1
ORD-2023387,CUST-00704,2024-10-17,East,Corporate,5824.83,1365.85,2
ORD-2023388,CUST-00744,2024-07-10,West,Corporate,241.28,39.0,1
ORD-2023389,CUST-00662,2024-01-06,Central,Corporate,4314.05,-87.87,1
ORD-2023390,CUST-00466,2023-11-05,South,Home Office,9217.449999999999,3656.1800000000003,2
ORD-2023391,CUST-00461,2025-02-13,Central,Corporate,1422.85,354.56,2
ORD-2023392,CUST-00791,2025-01-29,East,Consumer,239.73000000000002,58.239999999999995,2
ORD-2023393,CUST-00203,2024-03-01,West,Home Office,164.04,39.34,1
ORD-2023394,CUST-00062,2025-01-09,Central,Consumer,447.94,49.04,1
ORD-2023395,CUST-00465,2023-09-26,East,Consumer,366.5,75.94,2
ORD-2023396,CUST-00270,2025-12-22,Central,Consumer,1120.32,35.57,1
ORD-2023397,CUST-00264,2025-08-10,South,Consumer,5210.37,1097.0,1
ORD-2023398,CUST-00003,2025-02-15,Central,Corporate,4701.96,1924.17,1
ORD-2023399,CUST-00492,2024-04-21,South,Home Office,639.92,195.49,1
ORD-2023400,CUST-00215,2025-04-30,Central,Consumer,5820.78,1017.1500000000001,2
ORD-2023401,CUST-00154,2025-06-22,West,Home Office,4.24,1.29,1
ORD-2023402,CUST-00038,2024-11-28,South,Consumer,9142.310000000001,1304.87,3
ORD-2023403,CUST-00300,2024-04-22,East,Consumer,1119.79,280.53,2
ORD-2023404,CUST-00705,2025-06-09,East,Consumer,156.23000000000002,30.67,2
ORD-2023405,CUST-00275,2025-01-12,West,Corporate,1415.52,463.15,1
ORD-2023406,CUST-00554,2025-08-10,West,Consumer,10.35,0.34,1
ORD-2023407,CUST-00618,2024-09-25,West,Corporate,1184.3,301.44,1
ORD-2023408,CUST-00270,2024-06-08,Central,Consumer,959.88,174.89,1
ORD-2023409,CUST-00662,2024-12-09,Central,Corporate,884.64,166.26,1
ORD-2023410,CUST-00566,2024-12-23,East,Consumer,41.06,8.28,1
ORD-2023411,CUST-00462,2024-11-27,East,Corporate,4428.43,941.85,2
ORD-2023412,CUST-00001,2024-05-01,East,Consumer,501.2,147.44,1
ORD-2023413,CUST-00036,2025-07-08,East,Consumer,684.39,224.61,1
ORD-2023414,CUST-00794,2025-05-24,South,Home Office,9845.46,2502.57,2
ORD-2023415,CUST-00634,2023-04-06,West,Home Office,740.03,185.21,2
ORD-2023416,CUST-00757,2024-01-30,Central,Consumer,3544.7,1190.86,1
ORD-2023417,CUST-00722,2024-09-11,South,Consumer,3548.2,591.48,1
ORD-2023418,CUST-00019,2025-06-04,South,Consumer,132.5,28.9,1
ORD-2023419,CUST-00643,2025-05-13,South,Corporate,4686.7699999999995,647.2099999999999,3
ORD-2023420,CUST-00377,2024-10-10,Central,Corporate,10.6,4.41,1
ORD-2023421,CUST-00641,2025-06-03,Central,Consumer,5008.71,303.15,1
ORD-2023422,CUST-00003,2023-10-28,Central,Corporate,6247.46,849.2999999999998,3
ORD-2023423,CUST-00234,2025-03-07,South,Consumer,10378.779999999999,1219.1,2
ORD-2023424,CUST-00612,2024-07-31,West,Corporate,6734.4,2610.31,1
ORD-2023425,CUST-00644,2024-01-16,West,Corporate,2460.52,1006.31,1
ORD-2023426,CUST-00507,2024-10-19,Central,Consumer,293.31,126.75,1
ORD-2023427,CUST-00250,2025-09-01,East,Consumer,1247.67,471.46000000000004,2
ORD-2023428,CUST-00256,2024-10-20,East,Consumer,3172.15,1337.89,1
ORD-2023429,CUST-00775,2023-12-18,South,Consumer,4528.27,460.29,1
ORD-2023430,CUST-00364,2023-12-14,South,Consumer,2489.93,82.71,1
ORD-2023431,CUST-00371,2025-05-10,West,Consumer,569.21,39.58,1
ORD-2023432,CUST-00455,2024-11-10,Central,Consumer,581.05,-369.21,1
ORD-2023433,CUST-00337,2024-02-10,South,Consumer,4925.44,697.71,2
ORD-2023434,CUST-00456,2024-10-15,Central,Consumer,4494.26,1101.67,2
ORD-2023435,CUST-00359,2024-08-19,East,Consumer,2569.66,614.73,1
ORD-2023436,CUST-00667,2024-12-20,Central,Consumer,984.24,153.67,1
ORD-2023437,CUST-00728,2023-03-31,East,Corporate,878.8,134.42,1
ORD-2023438,CUST-00753,2025-03-15,East,Consumer,4731.29,1045.29,3
ORD-2023439,CUST-00467,2025-06-06,East,Home Office,5751.47,419.7,1
ORD-2023440,CUST-00365,2024-09-13,East,Home Office,616.68,99.2,1
ORD-2023441,CUST-00576,2024-01-13,West,Corporate,205.32,35.16,1
ORD-2023442,CUST-00678,2024-07-03,East,Consumer,1295.69,262.74,1
ORD-2023443,CUST-00466,2023-11-17,South,Home Office,225.83,99.53,1
ORD-2023444,CUST-00573,2024-04-01,West,Consumer,521.95,134.11,2
ORD-2023445,CUST-00612,2023-08-18,West,Corporate,879.93,189.6,1
ORD-2023446,CUST-00554,2025-03-19,West,Consumer,1098.5,341.39,1
ORD-2023447,CUST-00609,2025-04-27,South,Corporate,4113.36,1183.99,2
ORD-2023448,CUST-00176,2025-02-24,West,Consumer,1060.11,425.0,1
ORD-2023449,CUST-00412,2025-11-19,East,Consumer,5132.65,1203.6,1
ORD-2023450,CUST-00488,2023-11-18,Central,Consumer,2541.9199999999996,801.64,2
ORD-2023451,CUST-00002,2024-06-06,South,Home Office,8443.12,3192.62,2
ORD-2023452,CUST-00691,2024-06-15,South,Consumer,3410.42,1301.48,1
ORD-2023453,CUST-00503,2024-10-27,South,Consumer,1658.98,228.54,2
ORD-2023454,CUST-00105,2024-12-05,South,Consumer,19286.8,4637.46,2
ORD-2023455,CUST-00657,2024-11-07,South,Home Office,14948.78,6190.65,1
ORD-2023456,CUST-00586,2023-08-02,South,Home Office,878.8,386.45,1
ORD-2023457,CUST-00618,2024-10-20,West,Corporate,806.9,-139.0,1
ORD-2023458,CUST-00323,2024-07-18,Central,Consumer,215.67,45.02,1
ORD-2023459,CUST-00691,2024-05-01,South,Consumer,16264.98,6520.9400000000005,2
ORD-2023460,CUST-00343,2025-05-07,Central,Home Office,175.95,23.31,1
ORD-2023461,CUST-00472,2023-05-07,South,Consumer,1486.65,334.635,1
ORD-2023462,CUST-00001,2023-11-12,East,Consumer,2065.55,427.54,2
ORD-2023463,CUST-00528,2024-04-11,East,Home Office,12.13,5.21,1
ORD-2023464,CUST-00589,2025-05-23,South,Consumer,1540.29,586.89,2
ORD-2023465,CUST-00469,2024-11-02,East,Consumer,395.40000000000003,104.53,2
ORD-2023466,CUST-00412,2025-06-19,East,Consumer,1712.9299999999998,547.16,2
ORD-2023467,CUST-00653,2025-08-25,East,Consumer,2510.4,628.33,1
ORD-2023468,CUST-00556,2024-07-21,Central,Home Office,6011.15,-815.4100000000001,3
ORD-2023469,CUST-00226,2024-01-05,West,Consumer,425.12,75.69,1
ORD-2023470,CUST-00770,2023-09-20,West,Consumer,953.6700000000001,253.35,2
ORD-2023471,CUST-00578,2024-08-08,Central,Consumer,262.38,74.89,2
ORD-2023472,CUST-00794,2024-12-05,South,Home Office,12230.82,3629.94,1
ORD-2023473,CUST-00781,2025-08-25,South,Corporate,113.94,-40.14,1
ORD-2023474,CUST-00740,2023-07-26,South,Corporate,473.68,180.06,1
ORD-2023475,CUST-00616,2024-03-06,Central,Consumer,194.1,77.54,1
ORD-2023476,CUST-00503,2025-09-16,South,Consumer,3035.2,1385.43,2
ORD-2023477,CUST-00144,2025-02-12,West,Home Office,450.9,94.0,1
ORD-2023478,CUST-00448,2025-05-01,South,Corporate,6770.360000000001,1304.88,2
ORD-2023479,CUST-00622,2024-01-16,West,Corporate,2100.99,494.55999999999995,2
ORD-2023480,CUST-00431,2024-08-30,East,Corporate,439.4,73.24,1
ORD-2023481,CUST-00697,2025-04-06,Central,Consumer,942.32,220.53,1
ORD-2023482,CUST-00089,2024-06-18,South,Corporate,13696.9,3306.5800000000004,2
ORD-2023483,CUST-00311,2023-11-22,Central,Home Office,1091.74,195.1,1
ORD-2023484,CUST-00420,2025-01-09,Central,Consumer,4109.719999999999,1347.6399999999999,2
ORD-2023485,CUST-00359,2024-04-23,East,Consumer,1845.52,359.87,2
ORD-2023486,CUST-00088,2023-06-20,West,Consumer,3527.46,1214.06,2
ORD-2023487,CUST-00132,2025-03-20,Central,Corporate,3079.59,1369.67,1
ORD-2023488,CUST-00677,2024-10-21,Central,Consumer,247.68,33.24,1
ORD-2023489,CUST-00404,2025-01-15,South,Corporate,5210.37,1845.82,1
ORD-2023490,CUST-00044,2024-03-01,West,Consumer,5132.65,799.36,1
ORD-2023491,CUST-00014,2025-11-27,South,Home Office,7085.87,1548.1100000000001,3
ORD-2023492,CUST-00396,2025-08-21,South,Consumer,3268.9,868.91,1
ORD-2023493,CUST-00139,2024-12-31,West,Consumer,5374.89,1313.86,1
ORD-2023494,CUST-00576,2025-06-24,West,Corporate,473.67,205.62,1
ORD-2023495,CUST-00645,2024-10-15,South,Consumer,7096.4,-172.03,1
ORD-2023496,CUST-00187,2024-07-03,East,Consumer,12095.37,3423.29,1
ORD-2023497,CUST-00491,2023-12-26,South,Consumer,9304.59,4154.4400000000005,2
ORD-2023498,CUST-00133,2024-12-14,East,Consumer,260.7,61.4,1
ORD-2023499,CUST-00252,2023-09-17,West,Home Office,834.4,196.56,2
ORD-2023500,CUST-00711,2023-08-16,Central,Consumer,14.78,2.28,1
ORD-2023501,CUST-00449,2024-01-07,Central,Consumer,23410.28,4090.9,2
ORD-2023502,CUST-00711,2025-02-09,Central,Consumer,1032.12,271.37,2
ORD-2023503,CUST-00185,2024-04-11,West,Home Office,621.39,124.84,2
ORD-2023504,CUST-00270,2024-03-13,Central,Consumer,6384.32,2415.81,3
ORD-2023505,CUST-00393,2023-06-04,West,Consumer,1699.3799999999999,280.6,2
ORD-2023506,CUST-00402,2024-11-26,South,Consumer,3343.41,-127.74,2
ORD-2023507,CUST-00799,2023-11-04,West,Consumer,2835.76,706.15,1
ORD-2023508,CUST-00093,2024-11-19,South,Corporate,2288.23,893.79,1
ORD-2023509,CUST-00689,2025-11-12,West,Consumer,243.44,37.67,1
ORD-2023510,CUST-00694,2024-06-11,South,Consumer,723.27,232.18,2
ORD-2023511,CUST-00456,2024-08-04,Central,Consumer,105.41,16.01,1
ORD-2023512,CUST-00280,2025-08-11,East,Consumer,417.79,-81.0,1
ORD-2023513,CUST-00430,2025-05-14,Central,Consumer,1220.56,331.91,1
ORD-2023514,CUST-00237,2025-02-20,Central,Corporate,291.5,126.31,1
ORD-2023515,CUST-00647,2024-12-04,West,Consumer,12409.83,4039.56,1
ORD-2023516,CUST-00412,2023-09-14,East,Consumer,5901.599999999999,2453.97,2
ORD-2023517,CUST-00746,2025-04-06,West,Consumer,988.5,407.09,1
ORD-2023518,CUST-00508,2024-06-18,East,Consumer,4324.58,907.9100000000001,2
ORD-2023519,CUST-00426,2025-09-20,East,Consumer,5457.51,1611.9,2
ORD-2023520,CUST-00580,2025-06-17,East,Consumer,639.92,267.52,1
ORD-2023521,CUST-00419,2025-07-15,West,Corporate,1753.51,584.6,2
ORD-2023522,CUST-00723,2025-02-17,South,Corporate,575.93,33.41,1
ORD-2023523,CUST-00151,2025-01-02,South,Consumer,701.78,233.88,2
ORD-2023524,CUST-00783,2025-06-14,East,Consumer,2456.13,-379.99,2
ORD-2023525,CUST-00654,2024-01-08,South,Consumer,1497.72,413.54,1
ORD-2023526,CUST-00694,2025-05-23,South,Consumer,5575.26,-7.389999999999986,2
ORD-2023527,CUST-00404,2025-02-20,South,Corporate,1474.4,473.59,1
ORD-2023528,CUST-00676,2024-09-22,Central,Consumer,2359.24,275.55,1
ORD-2023529,CUST-00255,2025-03-24,Central,Home Office,280.08,77.25,1
ORD-2023530,CUST-00620,2024-04-26,East,Consumer,768.95,212.45,1
ORD-2023531,CUST-00114,2025-05-26,West,Consumer,683.64,251.15,1
ORD-2023532,CUST-00255,2025-07-21,Central,Home Office,281.8,80.45,1
ORD-2023533,CUST-00369,2025-11-01,East,Consumer,186.3,67.0,1
ORD-2023534,CUST-00263,2025-03-11,West,Consumer,405.81,115.89,1
ORD-2023535,CUST-00318,2025-08-02,Central,Consumer,12126.220000000001,2560.53,3
ORD-2023536,CUST-00661,2024-12-29,East,Home Office,164.0,47.51,2
ORD-2023537,CUST-00211,2023-04-07,West,Corporate,1067.11,-51.74,1
ORD-2023538,CUST-00609,2023-11-04,South,Corporate,1065.78,199.89,1
ORD-2023539,CUST-00061,2025-04-14,South,Corporate,926.24,119.27,1
ORD-2023540,CUST-00622,2025-03-31,West,Corporate,1694.88,526.87,1
ORD-2023541,CUST-00643,2025-04-26,South,Corporate,518.72,40.94,1
ORD-2023542,CUST-00332,2025-07-05,West,Consumer,2835.76,905.44,1
ORD-2023543,CUST-00592,2025-04-12,South,Corporate,1617.77,12.72,1
ORD-2023544,CUST-00735,2024-12-08,East,Home Office,3729.22,-298.91999999999996,2
ORD-2023545,CUST-00649,2024-04-17,South,Home Office,806.9,331.44,1
ORD-2023546,CUST-00320,2025-11-23,South,Home Office,6740.7,1226.04,1
ORD-2023547,CUST-00404,2025-04-29,South,Corporate,94.62,39.65,1
ORD-2023548,CUST-00632,2024-07-07,West,Corporate,1744.3,337.09,2
ORD-2023549,CUST-00238,2025-07-25,West,Corporate,6866.42,1160.3899999999999,2
ORD-2023550,CUST-00650,2025-07-11,South,Consumer,1327.8899999999999,327.97,2
ORD-2023551,CUST-00270,2024-08-09,Central,Consumer,9401.880000000001,1598.51,2
ORD-2023552,CUST-00651,2025-06-06,West,Corporate,1045.72,36.93,2
ORD-2023553,CUST-00068,2025-02-04,West,Home Office,7346.67,1382.45,2
ORD-2023554,CUST-00042,2024-02-20,South,Consumer,3080.82,1053.33,1
ORD-2023555,CUST-00799,2023-03-25,West,Consumer,20.12,3.28,1
ORD-2023556,CUST-00697,2023-12-04,Central,Consumer,3414.6,1121.52,1
ORD-2023557,CUST-00707,2024-07-03,East,Consumer,4018.5,1762.41,1
ORD-2023558,CUST-00766,2024-06-25,South,Home Office,11810.990000000002,1315.27,2
ORD-2023559,CUST-00363,2025-09-06,East,Consumer,1961.34,683.7,1
ORD-2023560,CUST-00234,2025-08-07,South,Consumer,6089.79,699.74,1
ORD-2023561,CUST-00105,2025-09-13,South,Consumer,812.19,273.84000000000003,2
ORD-2023562,CUST-00415,2024-11-05,East,Consumer,674.62,131.27,1
ORD-2023563,CUST-00182,2024-10-10,East,Consumer,128.88,19.81,1
ORD-2023564,CUST-00755,2023-12-06,Central,Consumer,9707.3,3658.92,2
ORD-2023565,CUST-00003,2024-02-18,Central,Corporate,0.0,14.83,1
ORD-2023566,CUST-00116,2024-10-11,Central,Consumer,1184.2,305.69,1
ORD-2023567,CUST-00202,2024-12-16,South,Corporate,1474.4,387.35,1
ORD-2023568,CUST-00165,2025-03-16,West,Corporate,7812.67,1846.24,1
ORD-2023569,CUST-00185,2023-03-26,West,Home Office,13.57,-0.41,1
ORD-2023570,CUST-00535,2024-11-12,Central,Corporate,1435.95,362.18,1
ORD-2023571,CUST-00269,2025-05-16,Central,Consumer,118.26,22.52,1
ORD-2023572,CUST-00504,2024-08-11,South,Consumer,1152.72,439.79,1
ORD-2023573,CUST-00712,2024-09-07,Central,Consumer,17193.600000000002,3132.7799999999997,2
ORD-2023574,CUST-00496,2025-01-27,West,Home Office,1554.55,473.74,2
ORD-2023575,CUST-00570,2024-02-10,Central,Consumer,6178.48,307.58,1
ORD-2023576,CUST-00301,2023-10-13,West,Consumer,1474.4,603.83,1
ORD-2023577,CUST-00134,2024-03-08,Central,Corporate,5838.98,941.77,1
ORD-2023578,CUST-00262,2023-12-22,East,Home Office,856.5,205.33,1
ORD-2023579,CUST-00773,2024-02-22,East,Consumer,2824.99,-158.32000000000002,2
ORD-2023580,CUST-00508,2024-11-27,East,Consumer,185.76,-33.71,1
ORD-2023581,CUST-00225,2024-03-08,Central,Home Office,283.6,85.50999999999999,2
ORD-2023582,CUST-00377,2025-09-02,Central,Corporate,235.58,98.81,1
ORD-2023583,CUST-00675,2025-03-16,Central,Home Office,6127.38,1861.19,1
ORD-2023584,CUST-00547,2024-06-26,West,Corporate,225.83,53.45,1
ORD-2023585,CUST-00463,2025-01-03,Central,Corporate,0.0,-68.83,1
ORD-2023586,CUST-00710,2025-03-05,West,Consumer,11708.51,573.13,3
ORD-2023587,CUST-00549,2025-03-06,Central,Home Office,5908.48,-2436.06,1
ORD-2023588,CUST-00527,2024-10-28,South,Consumer,6115.41,2137.95,1
ORD-2023589,CUST-00156,2023-08-31,Central,Consumer,1260.24,475.71000000000004,2
ORD-2023590,CUST-00085,2025-10-02,Central,Consumer,2732.9,861.16,1
ORD-2023591,CUST-00773,2024-02-14,East,Consumer,14494.17,5694.030000000001,2
ORD-2023592,CUST-00494,2025-02-04,Central,Consumer,14783.23,2837.72,1
ORD-2023593,CUST-00345,2025-12-03,South,Consumer,2169.99,419.72,1
ORD-2023594,CUST-00488,2024-11-01,Central,Consumer,4454.19,1384.82,1
ORD-2023595,CUST-00053,2025-07-22,West,Corporate,2965.5,1193.56,1
ORD-2023596,CUST-00663,2024-02-29,East,Consumer,337.65999999999997,103.98,2
ORD-2023597,CUST-00180,2024-08-30,Central,Consumer,8118.82,2396.0,2
ORD-2023598,CUST-00651,2025-07-04,West,Corporate,673.63,153.85,1
ORD-2023599,CUST-00440,2023-07-28,West,Consumer,1174.63,15.230000000000004,3
ORD-2023600,CUST-00225,2024-10-04,Central,Home Office,2863.7,1102.25,2
ORD-2023601,CUST-00029,2025-04-14,Central,Consumer,2196.6,390.26,1
ORD-2023602,CUST-00656,2024-09-11,Central,Corporate,1422.82,266.15,1
ORD-2023603,CUST-00146,2024-05-08,South,Consumer,9.54,1.07,1
ORD-2023604,CUST-00045,2024-04-23,East,Consumer,13479.48,6039.29,1
ORD-2023605,CUST-00617,2025-03-15,East,Corporate,988.5,189.35,1
ORD-2023606,CUST-00287,2025-07-08,East,Consumer,9953.53,3889.79,2
ORD-2023607,CUST-00320,2024-10-14,South,Home Office,4238.96,957.28,2
ORD-2023608,CUST-00203,2024-11-29,West,Home Office,228.26,44.42,1
ORD-2023609,CUST-00693,2024-10-02,South,Consumer,484.14,85.43,1
ORD-2023610,CUST-00245,2025-01-31,Central,Corporate,1569.0,274.36,1
ORD-2023611,CUST-00178,2025-11-13,East,Corporate,2593.7200000000003,214.70999999999998,2
ORD-2023612,CUST-00255,2023-12-09,Central,Home Office,32.75,7.77,1
ORD-2023613,CUST-00169,2024-02-14,West,Consumer,782.16,225.9,1
ORD-2023614,CUST-00262,2024-01-12,East,Home Office,572.8,128.73,1
ORD-2023615,CUST-00067,2023-12-08,South,Corporate,733.62,243.9,2
ORD-2023616,CUST-00134,2023-12-25,Central,Corporate,1683.6,486.87,1
ORD-2023617,CUST-00347,2025-03-14,South,Consumer,1336.5,365.68,2
ORD-2023618,CUST-00705,2025-12-27,East,Consumer,1794.8600000000001,-453.96,2
ORD-2023619,CUST-00051,2024-11-30,South,Consumer,4206.23,1174.57,2
ORD-2023620,CUST-00179,2023-12-04,South,Home Office,4551.76,1654.01,2
ORD-2023621,CUST-00727,2025-08-12,Central,Consumer,12855.880000000001,1452.8300000000002,2
ORD-2023622,CUST-00712,2023-05-21,Central,Consumer,1176.43,345.02,2
ORD-2023623,CUST-00554,2025-04-09,West,Consumer,2991.4300000000003,634.06,2
ORD-2023624,CUST-00199,2024-09-17,West,Home Office,4892.33,365.41,1
ORD-2023625,CUST-00348,2025-10-21,South,Consumer,4076.94,1543.12,1
ORD-2023626,CUST-00178,2025-04-10,East,Corporate,217.39,23.41,1
ORD-2023627,CUST-00104,2025-08-23,East,Consumer,1113.31,279.09,2
ORD-2023628,CUST-00311,2025-12-08,Central,Home Office,878.04,389.16,1
ORD-2023629,CUST-00478,2024-11-07,East,Consumer,6740.7,1321.78,1
ORD-2023630,CUST-00294,2024-11-25,West,Consumer,63.13,-7.11,1
ORD-2023631,CUST-00503,2025-06-08,South,Consumer,9340.31,943.01,2
ORD-2023632,CUST-00243,2024-12-11,East,Consumer,3813.48,797.18,1
ORD-2023633,CUST-00283,2024-04-03,Central,Consumer,4385.12,733.53,1
ORD-2023634,CUST-00642,2024-04-12,South,Corporate,1470.31,173.98000000000002,3
ORD-2023635,CUST-00704,2024-02-11,East,Corporate,2761.44,858.64,1
ORD-2023636,CUST-00263,2025-02-13,West,Consumer,5392.56,1606.66,1
ORD-2023637,CUST-00473,2023-06-18,West,Home Office,2965.5,894.25,1
ORD-2023638,CUST-00226,2023-11-10,West,Consumer,10635.27,3978.74,1
ORD-2023639,CUST-00046,2025-07-08,South,Corporate,15283.08,4237.0,3
ORD-2023640,CUST-00601,2024-01-04,Central,Consumer,1882.8,759.83,1
ORD-2023641,CUST-00143,2023-07-03,West,Corporate,1189.32,329.66,1
ORD-2023642,CUST-00354,2025-06-11,West,Consumer,197.26,0.2,1
ORD-2023643,CUST-00405,2024-05-30,West,Consumer,2012.1699999999998,611.09,2
ORD-2023644,CUST-00151,2025-02-28,South,Consumer,13757.01,4253.31,2
ORD-2023645,CUST-00074,2025-04-20,East,Consumer,7391.02,-459.94,1
ORD-2023646,CUST-00286,2025-06-14,South,Consumer,2657.4900000000002,812.73,2
ORD-2023647,CUST-00766,2023-11-07,South,Home Office,1774.1,307.79,1
ORD-2023648,CUST-00504,2025-10-12,South,Consumer,176.68,-18.82,1
ORD-2023649,CUST-00311,2025-02-19,Central,Home Office,2146.59,704.88,1
ORD-2023650,CUST-00037,2024-07-28,South,Consumer,344.0,65.8,1
ORD-2023651,CUST-00495,2024-09-26,West,Corporate,5431.06,-974.01,2
ORD-2023652,CUST-00073,2025-07-31,West,Consumer,2675.97,877.18,1
ORD-2023653,CUST-00447,2023-04-19,West,Consumer,80.48,20.54,1
ORD-2023654,CUST-00613,2025-11-10,South,Consumer,1342.8400000000001,311.36,2
ORD-2023655,CUST-00352,2024-03-02,East,Consumer,227.88,55.05,1
ORD-2023656,CUST-00248,2025-11-05,West,Consumer,1607.4,169.05,1
ORD-2023657,CUST-00044,2023-11-27,West,Consumer,514.58,-308.75,1
