EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SatisfactionIndex
11419,45,Male,Married,Research & Development,Manager,1,2,Medical,7,Travel_Rarely,5563,14,1,No,23,6,3,6,5,8,2,3,4,2,4,4,3,No,0,36-45,4-6 yrs,5K-8K,3.25
10637,53,Male,Married,Sales,Sales Executive,1,3,Technical Degree,9,Travel_Frequently,7698,17,0,No,30,29,27,1,28,8,1,3,2,1,4,3,4,No,0,46-55,10+ yrs,5K-8K,3.0
10651,32,Female,Single,Sales,Sales Executive,1,5,Technical Degree,29,Non-Travel,6821,11,1,No,8,6,6,3,3,1,1,3,3,3,4,2,1,Yes,1,26-35,4-6 yrs,5K-8K,2.5
11132,24,Male,Divorced,Research & Development,Research Scientist,1,4,Technical Degree,4,Travel_Rarely,5566,15,1,Yes,1,0,0,0,0,6,5,4,3,1,4,3,3,No,0,18-25,0-1 yrs,5K-8K,2.75
10268,23,Female,Single,Sales,Sales Executive,1,4,Technical Degree,8,Travel_Frequently,5021,11,1,No,4,3,2,1,3,9,5,3,4,4,4,4,4,No,0,18-25,2-3 yrs,5K-8K,4.0
10537,33,Female,Married,Research & Development,Manager,2,3,Marketing,6,Travel_Rarely,9263,11,2,Yes,12,8,5,3,7,7,6,3,3,4,2,3,3,Yes,1,26-35,7-10 yrs,8K-12K,3.0
10660,23,Female,Married,Research & Development,Laboratory Technician,3,1,Human Resources,4,Travel_Rarely,10541,12,1,No,5,4,4,1,3,3,4,4,2,3,4,3,1,Yes,1,18-25,4-6 yrs,8K-12K,2.75
10698,47,Female,Married,Sales,Sales Representative,4,2,Medical,4,Travel_Rarely,12314,14,0,Yes,27,1,0,0,0,9,6,3,3,4,2,3,3,Yes,1,46-55,0-1 yrs,12K+,3.0
10004,25,Male,Single,Research & Development,Research Scientist,2,1,Life Sciences,6,Travel_Rarely,7841,13,2,Yes,6,3,0,3,1,4,2,3,3,3,1,3,1,No,0,18-25,2-3 yrs,5K-8K,2.0
11066,42,Female,Single,Sales,Sales Representative,2,4,Medical,4,Travel_Rarely,9143,11,0,No,20,18,17,3,15,0,1,3,4,1,2,4,3,No,0,36-45,10+ yrs,8K-12K,2.5
11275,51,Female,Single,Research & Development,Research Scientist,4,4,Life Sciences,4,Travel_Rarely,14951,11,0,Yes,27,5,4,4,4,7,1,3,1,1,4,4,3,No,0,46-55,4-6 yrs,12K+,3.0
11038,49,Female,Single,Sales,Sales Representative,2,2,Marketing,1,Travel_Rarely,10983,11,1,Yes,30,18,18,15,16,6,3,3,1,1,2,2,1,No,0,46-55,10+ yrs,8K-12K,1.5
10168,35,Male,Divorced,Research & Development,Research Director,4,3,Medical,2,Travel_Rarely,12072,15,0,No,16,11,9,9,9,2,3,3,3,3,1,2,2,No,0,26-35,10+ yrs,12K+,2.0
11500,43,Male,Divorced,Sales,Manager,2,3,Life Sciences,14,Travel_Rarely,9050,17,0,Yes,20,9,6,3,8,0,0,3,4,4,4,3,2,No,0,36-45,7-10 yrs,8K-12K,3.25
11526,35,Male,Divorced,Research & Development,Healthcare Representative,2,4,Life Sciences,1,Travel_Rarely,7142,12,0,No,15,7,5,0,4,8,1,3,2,4,3,3,4,No,0,26-35,7-10 yrs,5K-8K,3.5
10293,42,Male,Single,Sales,Manager,2,3,Medical,4,Non-Travel,8955,14,0,Yes,21,11,9,4,9,3,3,3,2,3,1,2,3,No,0,36-45,10+ yrs,8K-12K,2.25
10706,40,Male,Single,Research & Development,Research Scientist,1,3,Life Sciences,23,Travel_Rarely,5666,13,2,No,16,5,2,1,2,3,0,3,4,4,3,4,4,No,0,36-45,4-6 yrs,5K-8K,3.75
10630,30,Female,Divorced,Research & Development,Manufacturing Director,2,3,Technical Degree,1,Travel_Rarely,7307,15,2,No,12,0,0,0,0,7,3,3,2,4,3,1,3,Yes,1,26-35,0-1 yrs,5K-8K,2.75
11430,38,Male,Divorced,Sales,Sales Executive,3,3,Life Sciences,4,Travel_Frequently,10368,13,0,No,19,9,8,0,7,6,4,4,2,3,3,3,4,No,0,36-45,7-10 yrs,8K-12K,3.25
10891,46,Male,Divorced,Research & Development,Healthcare Representative,2,3,Marketing,5,Travel_Frequently,10085,12,2,No,23,11,9,1,10,7,2,3,2,4,3,2,4,No,0,46-55,10+ yrs,8K-12K,3.25
11523,39,Male,Single,Sales,Manager,2,2,Medical,1,Non-Travel,9055,15,0,No,21,13,10,8,11,0,5,4,3,2,4,3,4,No,0,36-45,10+ yrs,8K-12K,3.25
10614,51,Male,Married,Human Resources,Human Resources,3,4,Life Sciences,9,Travel_Rarely,11231,11,1,Yes,27,1,0,0,1,0,0,4,3,3,2,4,3,No,0,46-55,0-1 yrs,8K-12K,3.0
11627,42,Female,Married,Sales,Sales Representative,1,3,Life Sciences,6,Travel_Rarely,6339,14,2,No,21,10,8,2,7,3,4,3,3,3,3,3,4,No,0,36-45,7-10 yrs,5K-8K,3.25
10623,23,Male,Married,Sales,Sales Executive,5,3,Life Sciences,6,Travel_Rarely,15614,11,1,No,3,2,0,2,2,1,4,3,1,4,4,2,3,No,0,18-25,2-3 yrs,12K+,3.25
10415,53,Male,Single,Research & Development,Manager,5,3,Human Resources,7,Travel_Frequently,16976,11,0,Yes,34,13,13,0,13,6,4,3,3,3,3,3,4,No,0,46-55,10+ yrs,12K+,3.25
10286,34,Female,Divorced,Sales,Sales Executive,2,2,Marketing,1,Travel_Rarely,7208,17,1,Yes,13,12,11,5,12,4,3,4,2,3,3,3,4,No,0,26-35,10+ yrs,5K-8K,3.25
10284,52,Female,Married,Research & Development,Research Director,5,3,Medical,6,Travel_Rarely,18720,11,2,Yes,30,16,13,4,15,4,2,3,3,4,3,2,4,No,0,46-55,10+ yrs,12K+,3.25
10001,43,Male,Divorced,Research & Development,Healthcare Representative,3,4,Life Sciences,11,Travel_Frequently,10467,16,1,No,22,2,0,1,0,3,1,3,3,1,4,3,4,No,0,36-45,2-3 yrs,8K-12K,3.0
10594,41,Female,Divorced,Research & Development,Laboratory Technician,3,4,Medical,4,Travel_Frequently,11307,11,1,Yes,20,19,16,12,16,4,2,3,3,1,4,3,4,No,0,36-45,10+ yrs,8K-12K,3.0
10571,49,Female,Single,Human Resources,HR Business Partner,1,4,Life Sciences,12,Travel_Frequently,7547,11,1,No,28,11,11,7,8,2,0,3,3,1,3,2,2,No,0,46-55,10+ yrs,5K-8K,2.0
10310,36,Female,Married,Research & Development,Healthcare Representative,1,1,Life Sciences,19,Non-Travel,5882,14,0,No,15,4,1,2,1,3,0,3,3,3,4,3,1,No,0,36-45,4-6 yrs,5K-8K,2.75
11453,46,Female,Married,Sales,Sales Representative,2,4,Medical,23,Travel_Rarely,10312,16,0,No,28,20,18,5,20,0,4,3,3,1,3,2,2,No,0,46-55,10+ yrs,8K-12K,2.0
10249,34,Female,Married,Sales,Sales Representative,2,4,Life Sciences,1,Non-Travel,5431,11,0,No,15,1,0,1,0,5,6,3,3,3,3,4,2,No,0,26-35,0-1 yrs,5K-8K,3.0
10116,31,Female,Divorced,Research & Development,Manager,2,3,Medical,8,Travel_Rarely,7638,11,3,Yes,10,9,8,2,8,1,3,4,2,3,4,1,3,No,0,26-35,7-10 yrs,5K-8K,2.75
11437,41,Male,Married,Research & Development,Manufacturing Director,3,3,Technical Degree,1,Travel_Rarely,11352,25,1,No,21,7,4,7,4,0,5,4,2,4,2,3,4,No,0,36-45,7-10 yrs,8K-12K,3.25
10433,22,Female,Married,Research & Development,Research Director,1,4,Life Sciences,3,Travel_Rarely,5042,15,0,No,2,1,1,1,0,3,6,3,2,4,4,3,4,No,0,18-25,0-1 yrs,5K-8K,3.75
11197,46,Female,Single,Sales,Sales Representative,1,2,Medical,8,Travel_Rarely,6665,17,0,No,25,2,2,2,2,7,5,3,2,3,1,3,4,No,0,46-55,2-3 yrs,5K-8K,2.75
11624,30,Male,Single,Sales,Manager,4,3,Marketing,13,Non-Travel,13602,17,0,No,9,6,3,2,5,7,4,3,3,2,3,2,3,No,0,26-35,4-6 yrs,12K+,2.5
10409,48,Male,Single,Research & Development,Healthcare Representative,1,3,Technical Degree,1,Travel_Rarely,6595,18,1,Yes,28,3,0,1,1,9,3,3,3,3,2,3,2,No,0,46-55,2-3 yrs,5K-8K,2.5
10031,40,Female,Married,Sales,Sales Executive,4,4,Medical,6,Travel_Rarely,12322,16,1,No,21,17,16,2,17,5,2,3,1,4,1,1,2,No,0,36-45,10+ yrs,12K+,2.0
10443,37,Male,Single,Research & Development,Laboratory Technician,3,3,Medical,1,Travel_Rarely,9062,20,1,No,17,15,12,9,13,4,3,3,4,4,4,2,3,No,0,36-45,10+ yrs,8K-12K,3.25
10256,34,Female,Divorced,Human Resources,Manager,3,3,Medical,20,Travel_Rarely,10339,11,0,Yes,12,6,5,0,6,5,3,3,3,4,4,3,4,No,0,26-35,4-6 yrs,8K-12K,3.75
11027,36,Female,Single,Sales,Manager,5,4,Life Sciences,1,Travel_Frequently,14547,15,0,Yes,17,14,14,4,12,2,0,3,4,1,4,3,1,Yes,1,36-45,10+ yrs,12K+,2.25
11400,42,Female,Married,Sales,Manager,2,4,Technical Degree,8,Travel_Rarely,8260,16,1,Yes,23,7,6,4,5,4,2,3,1,4,1,4,1,No,0,36-45,7-10 yrs,8K-12K,2.5
10996,25,Female,Single,Research & Development,Healthcare Representative,2,2,Technical Degree,6,Travel_Frequently,9601,13,0,No,5,3,2,0,1,6,2,3,4,2,2,3,2,No,0,18-25,2-3 yrs,8K-12K,2.25
10390,30,Male,Married,Sales,Manager,3,5,Life Sciences,1,Travel_Frequently,9534,14,0,No,9,2,1,1,2,3,1,4,3,4,3,2,2,No,0,26-35,2-3 yrs,8K-12K,2.75
10461,39,Male,Single,Research & Development,Research Scientist,5,3,Life Sciences,3,Travel_Rarely,14380,11,0,Yes,17,6,5,4,4,3,0,3,2,2,4,2,2,Yes,1,36-45,4-6 yrs,12K+,2.5
11273,22,Female,Married,Research & Development,Healthcare Representative,1,5,Marketing,3,Travel_Rarely,4604,16,1,No,4,2,2,2,0,6,4,3,3,1,4,2,1,Yes,1,18-25,2-3 yrs,3K-5K,2.0
10038,54,Male,Divorced,Research & Development,Manufacturing Director,1,3,Marketing,8,Travel_Rarely,8359,18,2,No,34,21,19,9,20,4,0,3,3,1,1,3,2,No,0,46-55,10+ yrs,8K-12K,1.75
10997,37,Female,Single,Research & Development,Manager,1,4,Life Sciences,2,Travel_Rarely,6798,11,1,No,17,13,13,1,11,0,6,3,1,3,1,3,1,No,0,36-45,10+ yrs,5K-8K,2.0
10847,42,Female,Married,Sales,Manager,3,4,Medical,10,Travel_Rarely,12359,11,0,No,19,18,16,2,18,6,2,3,3,4,3,2,4,Yes,1,36-45,10+ yrs,12K+,3.25
11529,60,Female,Divorced,Research & Development,Manager,2,3,Technical Degree,4,Travel_Rarely,8788,14,0,Yes,40,40,37,7,37,1,3,3,3,4,1,3,4,No,0,56-65,10+ yrs,8K-12K,3.0
11004,44,Male,Single,Research & Development,Manufacturing Director,1,3,Medical,5,Travel_Rarely,8025,11,0,No,26,12,11,1,12,4,3,3,3,3,1,3,4,No,0,36-45,10+ yrs,8K-12K,2.75
11130,41,Male,Married,Research & Development,Manufacturing Director,1,3,Medical,26,Travel_Rarely,7539,15,1,No,23,21,18,11,21,5,3,3,3,3,2,3,2,No,0,36-45,10+ yrs,5K-8K,2.5
11454,25,Female,Married,Research & Development,Research Director,1,4,Life Sciences,4,Travel_Rarely,3585,11,2,No,5,5,5,1,2,9,0,3,3,4,2,3,4,No,0,18-25,4-6 yrs,3K-5K,3.25
11456,28,Male,Single,Research & Development,Manufacturing Director,2,2,Other,3,Travel_Rarely,7770,16,0,No,7,0,0,0,0,5,5,3,3,3,3,3,2,No,0,26-35,0-1 yrs,5K-8K,2.75
11103,34,Female,Single,Sales,Manager,2,3,Medical,11,Travel_Frequently,9089,13,0,Yes,16,11,10,4,9,8,0,3,3,3,3,2,1,Yes,1,26-35,10+ yrs,8K-12K,2.25
11087,49,Male,Single,Sales,Sales Representative,4,3,Medical,1,Travel_Frequently,11922,12,0,Yes,26,18,16,15,18,7,1,3,2,2,3,3,3,Yes,1,46-55,10+ yrs,8K-12K,2.75
11286,46,Male,Single,Sales,Sales Representative,2,4,Medical,18,Travel_Rarely,9175,11,1,No,24,15,12,12,15,1,2,3,3,3,2,3,3,No,0,46-55,10+ yrs,8K-12K,2.75
10195,40,Female,Single,Research & Development,Healthcare Representative,3,4,Other,5,Travel_Rarely,12687,17,1,No,22,3,1,2,0,7,1,4,2,2,4,2,4,No,0,36-45,2-3 yrs,12K+,3.0
10942,22,Male,Divorced,Human Resources,Human Resources,2,3,Human Resources,1,Travel_Rarely,7024,13,1,No,1,0,0,0,0,0,1,3,3,1,2,2,4,No,0,18-25,0-1 yrs,5K-8K,2.25
11484,43,Male,Married,Research & Development,Research Scientist,4,2,Medical,1,Travel_Frequently,13236,16,0,Yes,19,19,19,1,16,2,2,3,2,3,1,3,4,Yes,1,36-45,10+ yrs,12K+,2.75
10367,41,Female,Divorced,Research & Development,Manufacturing Director,2,1,Life Sciences,10,Non-Travel,8004,17,0,Yes,20,20,20,0,18,6,1,3,1,1,3,3,3,No,0,36-45,10+ yrs,8K-12K,2.5
10768,59,Female,Married,Human Resources,Manager,4,3,Life Sciences,15,Travel_Rarely,14632,14,1,Yes,35,23,21,15,23,7,6,3,2,3,3,3,4,No,0,56-65,10+ yrs,12K+,3.25
11065,27,Female,Single,Sales,Manager,1,3,Life Sciences,9,Travel_Rarely,7864,16,0,Yes,6,0,0,0,0,3,4,4,3,4,2,3,3,No,0,26-35,0-1 yrs,5K-8K,3.0
10331,39,Male,Married,Research & Development,Manager,1,2,Life Sciences,1,Travel_Rarely,6784,14,0,No,16,16,14,4,14,2,3,4,3,1,1,2,4,No,0,36-45,10+ yrs,5K-8K,2.0
10985,31,Female,Married,Sales,Sales Executive,1,4,Marketing,12,Travel_Rarely,5294,21,0,No,8,1,0,0,1,2,0,3,3,4,1,3,4,No,0,26-35,0-1 yrs,5K-8K,3.0
10265,27,Male,Single,Sales,Sales Executive,1,3,Life Sciences,26,Travel_Rarely,5311,17,0,No,6,5,4,2,3,5,6,3,3,3,2,3,1,Yes,1,26-35,4-6 yrs,5K-8K,2.25
10564,35,Female,Married,Research & Development,Manufacturing Director,3,2,Technical Degree,5,Travel_Rarely,10892,11,0,No,14,6,4,2,4,9,1,3,2,2,4,2,2,No,0,26-35,4-6 yrs,8K-12K,2.5
11115,36,Female,Married,Research & Development,Manufacturing Director,1,3,Life Sciences,2,Travel_Rarely,5015,18,0,No,5,0,0,0,0,4,0,4,3,1,4,3,4,No,0,36-45,0-1 yrs,5K-8K,3.0
10081,34,Female,Single,Research & Development,Healthcare Representative,4,3,Life Sciences,1,Travel_Rarely,12138,17,1,Yes,11,11,10,0,11,1,5,3,3,2,1,1,3,No,0,26-35,10+ yrs,12K+,1.75
11202,39,Female,Single,Sales,Sales Executive,5,2,Medical,6,Travel_Frequently,14795,11,0,No,15,2,1,0,0,8,5,4,3,1,1,2,3,No,0,36-45,2-3 yrs,12K+,1.75
11209,34,Male,Married,Research & Development,Laboratory Technician,2,3,Marketing,4,Travel_Rarely,6068,15,1,No,10,4,4,1,1,1,4,3,3,4,2,3,4,No,0,26-35,4-6 yrs,5K-8K,3.25
10447,29,Female,Divorced,Research & Development,Laboratory Technician,1,5,Life Sciences,8,Travel_Frequently,5667,14,3,No,5,5,3,0,5,2,0,3,4,3,4,4,2,No,0,26-35,4-6 yrs,5K-8K,3.25
10102,48,Male,Married,Research & Development,Laboratory Technician,4,3,Life Sciences,4,Travel_Rarely,15241,14,0,Yes,29,18,16,2,17,6,6,3,3,4,1,3,1,No,0,46-55,10+ yrs,12K+,2.25
11451,51,Female,Married,Human Resources,Human Resources,4,3,Life Sciences,3,Travel_Rarely,13716,13,0,No,31,10,10,5,10,8,0,3,2,4,3,3,3,No,0,46-55,7-10 yrs,12K+,3.25
11527,33,Female,Married,Research & Development,Healthcare Representative,4,4,Life Sciences,7,Travel_Frequently,13180,17,1,No,13,2,0,1,2,5,0,3,2,1,3,3,1,No,0,26-35,2-3 yrs,12K+,2.0
11422,27,Male,Single,Human Resources,Manager,4,3,Medical,5,Travel_Rarely,11265,16,0,No,6,4,1,1,4,3,0,3,1,4,4,1,4,No,0,26-35,4-6 yrs,8K-12K,3.25
10663,40,Male,Divorced,Sales,Sales Representative,2,5,Medical,18,Travel_Rarely,7043,15,3,Yes,18,13,12,2,13,6,1,3,2,4,1,3,3,Yes,1,36-45,10+ yrs,5K-8K,2.75
11410,31,Female,Married,Sales,Sales Executive,1,5,Technical Degree,1,Travel_Rarely,6648,18,0,No,13,4,2,1,4,0,4,3,2,2,3,3,4,Yes,1,26-35,4-6 yrs,5K-8K,3.0
10593,49,Male,Divorced,Research & Development,Manager,5,4,Life Sciences,1,Travel_Frequently,17131,15,3,No,28,18,15,1,17,5,3,3,4,3,3,3,2,No,0,46-55,10+ yrs,12K+,2.75
10103,44,Male,Single,Sales,Manager,2,2,Life Sciences,8,Travel_Rarely,9132,15,2,Yes,20,4,1,3,1,4,6,3,2,4,3,4,3,No,0,36-45,4-6 yrs,8K-12K,3.5
10454,41,Female,Married,Sales,Sales Executive,2,4,Other,1,Travel_Rarely,9594,20,1,No,18,9,6,3,8,0,1,3,2,2,3,3,3,Yes,1,36-45,7-10 yrs,8K-12K,2.75
10943,50,Female,Single,Research & Development,Laboratory Technician,1,2,Human Resources,29,Travel_Rarely,7194,11,2,No,26,9,7,2,7,7,5,3,2,1,2,2,3,No,0,46-55,7-10 yrs,5K-8K,2.0
11234,31,Male,Married,Research & Development,Research Director,2,2,Medical,5,Travel_Rarely,8899,11,0,Yes,11,5,3,2,3,9,4,3,2,3,3,2,3,No,0,26-35,4-6 yrs,8K-12K,2.75
10305,46,Male,Married,Research & Development,Research Scientist,5,4,Medical,2,Travel_Rarely,14973,12,2,No,23,20,18,14,17,1,5,3,3,3,3,3,4,No,0,46-55,10+ yrs,12K+,3.25
10182,40,Male,Single,Sales,Sales Executive,5,4,Life Sciences,18,Travel_Rarely,14268,14,2,No,16,4,2,4,2,8,3,3,3,4,4,4,3,No,0,36-45,4-6 yrs,12K+,3.75
11160,20,Male,Married,Research & Development,Research Scientist,2,3,Life Sciences,2,Travel_Rarely,7122,11,0,No,0,0,0,0,0,1,3,3,3,1,3,3,4,No,0,18-25,0-1 yrs,5K-8K,2.75
10699,45,Female,Married,Research & Development,Healthcare Representative,2,2,Technical Degree,14,Travel_Frequently,8378,18,0,No,23,15,14,7,14,6,4,3,3,4,1,3,1,Yes,1,36-45,10+ yrs,8K-12K,2.25
10597,49,Female,Single,Research & Development,Laboratory Technician,4,4,Life Sciences,3,Travel_Frequently,13055,11,1,No,27,27,24,15,26,6,1,3,3,2,2,3,4,No,0,46-55,10+ yrs,12K+,2.75
11186,34,Female,Single,Human Resources,Human Resources,2,4,Medical,8,Travel_Rarely,7913,14,1,Yes,13,7,4,3,7,0,6,3,2,2,2,4,4,Yes,1,26-35,7-10 yrs,5K-8K,3.0
10859,39,Female,Divorced,Research & Development,Manager,3,3,Medical,3,Travel_Rarely,11185,17,2,No,20,6,5,5,5,1,5,3,2,3,3,3,2,No,0,36-45,4-6 yrs,8K-12K,2.75
11149,44,Male,Married,Research & Development,Research Scientist,1,4,Marketing,9,Travel_Rarely,6229,14,0,Yes,26,7,5,2,4,4,2,4,3,2,3,3,4,No,0,36-45,7-10 yrs,5K-8K,3.0
11012,55,Female,Married,Sales,Manager,1,3,Life Sciences,20,Travel_Rarely,8717,14,0,Yes,32,9,9,9,8,8,0,3,2,2,4,1,2,No,0,46-55,7-10 yrs,8K-12K,2.25
11139,30,Male,Married,Sales,Sales Executive,2,1,Medical,2,Travel_Frequently,8147,13,2,No,12,10,10,0,10,1,3,3,3,2,4,3,1,No,0,26-35,7-10 yrs,8K-12K,2.5
10178,31,Male,Divorced,Sales,Manager,2,3,Life Sciences,6,Travel_Frequently,8140,11,1,No,13,3,1,0,0,4,2,4,2,4,3,3,4,No,0,26-35,2-3 yrs,8K-12K,3.5
10554,35,Male,Married,Research & Development,Research Director,1,2,Technical Degree,15,Travel_Rarely,7511,13,1,No,15,13,11,7,13,3,0,3,3,3,4,3,3,No,0,26-35,10+ yrs,5K-8K,3.25
10387,26,Female,Married,Research & Development,Manager,1,3,Marketing,3,Travel_Rarely,4910,20,0,No,7,2,0,1,0,7,0,3,2,1,1,2,4,No,0,26-35,2-3 yrs,3K-5K,2.0
10425,29,Male,Single,Sales,Sales Executive,2,2,Other,1,Non-Travel,7930,11,0,No,7,4,1,0,4,5,6,3,2,4,4,2,1,Yes,1,26-35,4-6 yrs,5K-8K,2.75
11494,42,Male,Divorced,Research & Development,Laboratory Technician,3,4,Medical,1,Travel_Rarely,11021,16,1,Yes,20,3,3,2,2,3,3,3,2,3,4,2,3,Yes,1,36-45,2-3 yrs,8K-12K,3.0
10719,52,Male,Married,Sales,Manager,2,2,Life Sciences,3,Travel_Rarely,8861,18,1,Yes,28,7,5,5,7,8,6,3,2,1,4,3,4,No,0,46-55,7-10 yrs,8K-12K,3.0
11303,33,Female,Married,Sales,Manager,1,3,Life Sciences,29,Non-Travel,5462,17,1,No,10,8,6,7,6,1,2,3,1,3,4,4,3,Yes,1,26-35,7-10 yrs,5K-8K,3.5
11531,36,Female,Married,Research & Development,Research Director,1,3,Other,15,Non-Travel,6879,11,1,Yes,15,10,7,0,10,2,4,3,2,2,4,4,4,No,0,36-45,7-10 yrs,5K-8K,3.5
10349,40,Female,Married,Research & Development,Laboratory Technician,1,3,Life Sciences,2,Travel_Rarely,6197,12,1,No,19,7,7,7,4,3,4,4,2,4,4,3,3,No,0,36-45,7-10 yrs,5K-8K,3.5
10991,48,Male,Divorced,Research & Development,Manager,4,3,Life Sciences,6,Travel_Rarely,13077,14,1,No,25,0,0,0,0,5,5,3,1,1,2,2,2,No,0,46-55,0-1 yrs,12K+,1.75
11083,52,Female,Married,Sales,Manager,1,1,Life Sciences,4,Travel_Rarely,8877,11,0,Yes,32,23,21,11,23,9,1,3,2,3,2,3,3,No,0,46-55,10+ yrs,8K-12K,2.75
11616,18,Male,Divorced,Human Resources,Manager,1,3,Technical Degree,25,Travel_Rarely,4099,14,0,No,0,0,0,0,0,0,2,3,4,1,1,1,4,Yes,1,18-25,0-1 yrs,3K-5K,1.75
10191,40,Female,Single,Sales,Manager,1,4,Other,14,Travel_Frequently,8340,22,1,No,21,0,0,0,0,0,6,3,4,3,3,3,2,No,0,36-45,0-1 yrs,8K-12K,2.75
11227,36,Male,Single,Sales,Manager,3,3,Medical,20,Travel_Frequently,11516,19,3,No,22,22,19,7,22,3,2,3,4,3,2,4,4,Yes,1,36-45,10+ yrs,8K-12K,3.25
10276,30,Female,Single,Research & Development,Research Director,5,3,Technical Degree,29,Travel_Frequently,14010,19,3,No,11,9,6,7,8,0,4,3,3,3,2,3,4,No,0,26-35,7-10 yrs,12K+,3.0
11556,18,Female,Single,Research & Development,Research Scientist,2,3,Medical,15,Travel_Rarely,5835,16,3,Yes,0,0,0,0,0,6,0,3,2,1,3,2,4,Yes,1,18-25,0-1 yrs,5K-8K,2.5
10352,38,Male,Married,Sales,Manager,3,3,Life Sciences,3,Travel_Rarely,12140,20,1,No,20,15,15,8,12,6,1,3,3,4,3,4,4,No,0,36-45,10+ yrs,12K+,3.75
11016,28,Female,Divorced,Research & Development,Research Scientist,5,1,Medical,13,Non-Travel,14233,13,0,No,4,3,1,3,1,7,0,3,4,3,3,4,4,No,0,26-35,2-3 yrs,12K+,3.5
10701,44,Female,Married,Sales,Manager,4,4,Human Resources,1,Travel_Rarely,13092,20,1,No,21,3,3,0,1,3,5,3,3,4,2,4,3,No,0,36-45,2-3 yrs,12K+,3.25
10059,39,Female,Married,Research & Development,Manager,5,2,Life Sciences,1,Travel_Rarely,17378,25,0,No,20,4,3,1,1,4,6,3,3,3,1,3,4,Yes,1,36-45,4-6 yrs,12K+,2.75
10767,48,Male,Married,Research & Development,Laboratory Technician,1,4,Technical Degree,1,Travel_Rarely,8043,11,1,No,24,14,13,13,13,3,2,3,3,4,4,3,1,No,0,46-55,10+ yrs,8K-12K,3.0
11270,41,Male,Divorced,Sales,Sales Executive,1,3,Technical Degree,7,Travel_Rarely,5452,13,2,Yes,23,4,3,2,1,1,5,3,2,3,3,3,3,Yes,1,36-45,4-6 yrs,5K-8K,3.0
10615,46,Male,Divorced,Research & Development,Research Director,1,3,Marketing,6,Travel_Frequently,5341,13,1,Yes,22,17,14,2,14,6,6,3,2,3,2,3,3,No,0,46-55,10+ yrs,5K-8K,2.75
11052,23,Male,Single,Research & Development,Manager,2,4,Life Sciences,4,Travel_Rarely,8378,11,2,No,0,0,0,0,0,5,5,3,3,4,3,3,2,Yes,1,18-25,0-1 yrs,8K-12K,3.0
10588,35,Male,Single,Research & Development,Research Director,1,2,Marketing,15,Travel_Rarely,7151,14,1,No,15,9,9,3,7,7,2,3,2,3,4,2,4,No,0,26-35,7-10 yrs,5K-8K,3.25
11015,22,Female,Married,Sales,Manager,3,3,Technical Degree,1,Travel_Rarely,9292,16,1,No,3,1,0,1,0,8,2,3,2,1,3,3,3,No,0,18-25,0-1 yrs,8K-12K,2.5
11049,33,Female,Single,Research & Development,Manager,2,4,Medical,4,Travel_Rarely,8718,20,0,No,11,10,9,3,8,3,2,4,2,4,3,4,4,No,0,26-35,7-10 yrs,8K-12K,3.75
11631,36,Male,Married,Sales,Manager,2,3,Medical,1,Travel_Rarely,6788,16,0,No,0,0,0,0,0,8,5,3,1,1,4,3,3,Yes,1,36-45,0-1 yrs,5K-8K,2.75
11266,19,Male,Married,Research & Development,Research Scientist,2,4,Life Sciences,4,Travel_Rarely,6300,15,2,Yes,0,0,0,0,0,0,1,3,3,3,3,4,2,No,0,18-25,0-1 yrs,5K-8K,3.0
11447,51,Female,Single,Sales,Sales Executive,1,4,Marketing,3,Travel_Rarely,5677,11,0,No,27,22,22,15,20,8,3,3,2,3,4,4,1,No,0,46-55,10+ yrs,5K-8K,3.0
10224,51,Female,Single,Sales,Sales Executive,1,3,Life Sciences,2,Travel_Rarely,6169,16,0,Yes,30,30,29,13,28,0,3,3,1,2,4,3,4,No,0,46-55,10+ yrs,5K-8K,3.25
10672,43,Male,Divorced,Human Resources,Manager,5,2,Medical,1,Travel_Rarely,15924,11,1,Yes,25,15,15,6,13,0,1,3,4,2,3,3,4,No,0,36-45,10+ yrs,12K+,3.0
10513,38,Male,Married,Research & Development,Healthcare Representative,1,2,Marketing,2,Travel_Rarely,6619,18,1,Yes,15,13,12,7,12,5,4,4,1,1,4,3,2,No,0,36-45,10+ yrs,5K-8K,2.5
11257,45,Female,Divorced,Sales,Sales Representative,3,1,Life Sciences,20,Travel_Frequently,11947,17,1,No,24,12,9,4,11,7,3,4,3,4,1,3,1,No,0,36-45,10+ yrs,8K-12K,2.25
10419,51,Female,Married,Research & Development,Research Director,4,3,Medical,1,Travel_Rarely,15142,19,1,Yes,27,11,10,10,10,6,3,3,3,1,1,3,4,No,0,46-55,10+ yrs,12K+,2.25
