EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,EmployeeCount,Over18,StandardHours
11066,42.0,Female,Single,Sales,Sales Representative,2,4,Medical,4,Travel_Rarely,9143.0,11,0,No,20,18,17,3.0,15,0,1,3,4,1.0,2.0,4,3,No,1,Y,80
11275,51.0,Female,Single,R&D,Research Scientist,4,4,Life Sciences,4,Travel_Rarely,14951.0,11,0,Yes,27,5,4,4.0,4,7,1,3,1,1.0,4.0,4,3,No,1,Y,80
11038,49.0,Female,Single,Sales,Sales Representative,2,2,Marketing,1,Travel_Rarely,10983.0,11,1,Yes,30,18,18,15.0,16,6,3,3,1,1.0,2.0,2,1,No,1,Y,80
10168,35.0,Male,Divorced,Research & Development,Research Director,4,3,Medical,2,Travel_Rarely,12072.0,15,0,No,16,11,9,9.0,9,2,3,3,3,3.0,1.0,2,2,No,1,Y,80
11500,43.0,Male,Divorced,Sales,Manager,2,3,Life Sciences,14,Travel_Rarely,9050.0,17,0,Yes,20,9,6,3.0,8,0,0,3,4,4.0,4.0,3,2,No,1,Y,80
11526,35.0,Male,Divorced,Research & Development,Healthcare Representative,2,4,Life Sciences,1,Travel_Rarely,7142.0,12,0,No,15,7,5,0.0,4,8,1,3,2,4.0,3.0,3,4,No,1,Y,80
10293,42.0,Male,Single,Sales,Manager,2,3,Medical,4,Non-Travel,8955.0,14,0,Yes,21,11,9,4.0,9,3,3,3,2,3.0,1.0,2,3,No,1,Y,80
10706,40.0,Male,Single,Research & Development,Research Scientist,1,3,Life Sciences,23,Travel_Rarely,5666.0,13,2,No,16,5,2,1.0,2,3,0,3,4,4.0,3.0,4,4,No,1,Y,80
10630,30.0,Female,Divorced,Research & Development,Manufacturing Director,2,3,Technical Degree,1,Travel_Rarely,7307.0,15,2,No,12,0,0,0.0,0,7,3,3,2,4.0,3.0,1,3,Yes,1,Y,80
11430,38.0,Male,Divorced,Sales,Sales Executive,3,3,Life Sciences,4,Travel_Frequently,10368.0,13,0,No,19,9,8,0.0,7,6,4,4,2,3.0,3.0,3,4,No,1,Y,80
10891,46.0,Male,Divorced,Research & Development,Healthcare Representative,2,3,Marketing,5,Travel_Frequently,10085.0,12,2,No,23,11,9,1.0,10,7,2,3,2,4.0,3.0,2,4,No,1,Y,80
11523,39.0,Male,Single,Sales,Manager,2,2,Medical,1,Non-Travel,9055.0,15,0,No,21,13,10,8.0,11,0,5,4,3,2.0,4.0,3,4,No,1,Y,80
10614,51.0,Male,Married,Human Resources,Human Resources,3,4,Life Sciences,9,Travel_Rarely,11231.0,11,1,Yes,27,1,0,0.0,1,0,0,4,3,3.0,2.0,4,3,No,1,Y,80
11627,42.0,Female,Married,Sales,Sales Representative,1,3,Life Sciences,6,Travel_Rarely,6339.0,14,2,No,21,10,8,2.0,7,3,4,3,3,3.0,3.0,3,4,No,1,Y,80
10623,23.0,Male,Married,Sales,Sales Executive,5,3,Life Sciences,6,Travel_Rarely,15614.0,11,1,No,3,2,0,2.0,2,1,4,3,1,4.0,4.0,2,3,No,1,Y,80
10415,53.0,Male,Single,Research & Development,Manager,5,3,Human Resources,7,Travel_Frequently,"$16,976",11,0,Yes,34,13,13,0.0,13,6,4,3,3,,3.0,3,4,No,1,Y,80
10286,34.0,Female,Divorced,Sales,Sales Executive,2,2,Marketing,1,Travel_Rarely,7208.0,17,1,Yes,13,12,11,5.0,12,4,3,4,2,3.0,3.0,3,4,No,1,Y,80
10284,52.0,Female,Married,Research & Development,Research Director,5,3,Medical,6,Travel_Rarely,18720.0,11,2,Yes,30,16,13,4.0,15,4,2,3,3,4.0,3.0,2,4,No,1,Y,80
10001,43.0,Male,Divorced,Research & Development,  Healthcare Representative  ,3,4,Life Sciences,11,Travel_Frequently,10467.0,16,1,No,22,2,0,1.0,0,3,1,3,3,1.0,4.0,3,4,No,1,Y,80
10594,41.0,Female,Divorced,Research & Development,  Laboratory Technician  ,3,4,Medical,4,Travel_Frequently,11307.0,11,1,Yes,20,19,16,12.0,16,4,2,3,3,1.0,4.0,3,4,No,1,Y,80
10571,49.0,Female,Single,Human Resources,HR Business Partner,1,4,Life Sciences,12,Travel_Frequently,7547.0,11,1,No,28,11,11,7.0,8,2,0,3,3,1.0,3.0,2,2,No,1,Y,80
10310,36.0,Female,Married,Research & Development,Healthcare Representative,1,1,Life Sciences,19,Non-Travel,5882.0,14,0,No,15,4,1,2.0,1,3,0,3,3,3.0,4.0,3,1,No,1,Y,80
11453,46.0,Female,Married,Sales,Sales Representative,2,4,Medical,23,Travel_Rarely,10312.0,16,0,No,28,20,18,5.0,20,0,4,3,3,1.0,3.0,2,2,No,1,Y,80
10249,34.0,Female,Married,Sales,Sales Representative,2,4,Life Sciences,1,Non-Travel,5431.0,11,0,No,15,1,0,1.0,0,5,6,3,3,3.0,,4,2,No,1,Y,80
10116,31.0,Female,Divorced,Research & Development,Manager,2,3,Medical,8,Travel_Rarely,7638.0,11,3,Yes,10,9,8,2.0,8,1,3,4,2,3.0,4.0,1,3,No,1,Y,80
11437,41.0,Male,Married,Research & Development,Manufacturing Director,3,3,Technical Degree,1,Travel_Rarely,11352.0,25,1,No,21,7,4,7.0,4,0,5,4,2,4.0,2.0,3,4,No,1,Y,80
10433,22.0,Female,Married,Research & Development,Research Director,1,4,Life Sciences,3,Travel_Rarely,"$5,042",15,0,No,2,1,1,1.0,0,3,6,3,2,4.0,4.0,3,4,No,1,Y,80
11197,46.0,Female,Single,Sales,Sales Representative,1,2,Medical,8,Travel_Rarely,6665.0,17,0,No,25,2,2,2.0,2,7,5,3,2,3.0,1.0,3,4,No,1,Y,80
11624,30.0,Male,Single,Sales,Manager,4,3,Marketing,13,Non-Travel,13602.0,17,0,No,9,6,3,2.0,5,7,4,3,3,2.0,3.0,2,3,No,1,Y,80
10409,48.0,Male,Single,Research & Development,Healthcare Representative,1,3,Technical Degree,1,Travel_Rarely,6595.0,18,1,Yes,28,3,0,1.0,1,9,3,3,3,3.0,2.0,3,2,No,1,Y,80
10031,40.0,Female,Married,Sales,Sales Executive,4,4,Medical,6,Travel_Rarely,12322.0,16,1,No,21,17,16,2.0,17,5,2,3,1,4.0,1.0,1,2,No,1,Y,80
10443,37.0,Male,Single,Research & Development,Laboratory Technician,3,3,Medical,1,Travel_Rarely,9062.0,20,1,No,17,15,12,9.0,13,4,3,3,4,4.0,4.0,2,3,No,1,Y,80
10256,34.0,Female,Divorced,human resources,Manager,3,3,Medical,20,Travel_Rarely,10339.0,11,0,Yes,12,6,5,0.0,6,5,3,3,3,4.0,4.0,3,4,No,1,Y,80
11027,36.0,Female,Single,Sales,Manager,5,4,Life Sciences,1,Travel_Frequently,14547.0,15,0,Yes,17,14,14,4.0,12,2,0,3,4,1.0,4.0,3,1,Yes,1,Y,80
11400,42.0,Female,Married,Sales,Manager,2,4,Technical Degree,8,Travel_Rarely,8260.0,16,1,Yes,23,7,6,4.0,5,4,2,3,1,4.0,1.0,4,1,No,1,Y,80
10996,25.0,Female,Single,Research & Development,Healthcare Representative,2,2,Technical Degree,6,Travel_Frequently,9601.0,13,0,No,5,3,2,0.0,1,6,2,3,4,2.0,2.0,3,2,No,1,Y,80
10390,30.0,Male,Married,Sales,Manager,3,5,Life Sciences,1,Travel_Frequently,"$9,534",14,0,No,9,2,1,1.0,2,3,1,4,3,4.0,3.0,2,2,No,1,Y,80
10461,39.0,Male,Single,Research & Development,Research Scientist,5,3,Life Sciences,3,Travel_Rarely,14380.0,11,0,Yes,17,6,5,4.0,4,3,0,3,2,2.0,4.0,2,2,Yes,1,Y,80
11273,22.0,Female,Married,Research & Development,Healthcare Representative,1,5,Marketing,3,Travel_Rarely,4604.0,16,1,No,4,2,2,2.0,0,6,4,3,3,1.0,4.0,2,1,Yes,1,Y,80
10038,54.0,Male,Divorced,Research & Development,Manufacturing Director,1,3,Marketing,8,Travel_Rarely,8359.0,18,2,No,34,21,19,9.0,20,4,0,3,3,1.0,1.0,3,2,No,1,Y,80
10997,37.0,Female,Single,Research & Development,Manager,1,4,Life Sciences,2,Travel_Rarely,6798.0,11,1,No,17,13,13,1.0,11,0,6,3,1,3.0,1.0,3,1,No,1,Y,80
10847,42.0,Female,Married,Sales,Manager,3,4,Medical,10,Travel_Rarely,12359.0,11,0,No,19,18,16,,18,6,2,3,3,4.0,3.0,2,4,Yes,1,Y,80
11529,60.0,Female,Divorced,Research & Development,Manager,2,3,Technical Degree,4,Travel_Rarely,8788.0,14,0,Yes,40,40,37,7.0,37,1,3,3,3,4.0,1.0,3,4,No,1,Y,80
11004,44.0,Male,Single,Research & Development,Manufacturing Director,1,3,Medical,5,Travel_Rarely,8025.0,11,0,No,26,12,11,1.0,12,4,3,3,3,3.0,1.0,3,4,No,1,Y,80
11130,41.0,Male,Married,R&D,Manufacturing Director,1,3,Medical,26,Travel_Rarely,7539.0,15,1,No,23,21,18,11.0,21,5,3,3,3,3.0,2.0,3,2,No,1,Y,80
11454,25.0,Female,Married,Research & Development,Research Director,1,4,Life Sciences,4,Travel_Rarely,3585.0,11,2,No,5,5,5,1.0,2,9,0,3,3,4.0,2.0,3,4,No,1,Y,80
11456,28.0,Male,Single,Research & Development,Manufacturing Director,2,2,Other,3,Travel_Rarely,7770.0,16,0,No,7,0,0,0.0,0,5,5,3,3,3.0,3.0,3,2,No,1,Y,80
11103,34.0,Female,Single,Sales,Manager,2,3,Medical,11,Travel_Frequently,9089.0,13,0,Yes,16,11,10,4.0,9,8,0,3,3,3.0,3.0,2,1,Yes,1,Y,80
11087,49.0,Male,Single,Sales,Sales Representative,4,3,Medical,1,Travel_Frequently,11922.0,12,0,Yes,26,18,16,15.0,18,7,1,3,2,2.0,3.0,3,3,Yes,1,Y,80
11286,46.0,Male,Single,Sales,Sales Representative,2,4,Medical,18,Travel_Rarely,9175.0,11,1,No,24,15,12,12.0,15,1,2,3,3,3.0,2.0,3,3,No,1,Y,80
10195,40.0,Female,Single,Research & Development,Healthcare Representative,3,4,Other,5,Travel_Rarely,12687.0,17,1,No,22,3,1,2.0,0,7,1,4,2,2.0,4.0,2,4,No,1,Y,80
10942,22.0,Male,Divorced,Human Resources,Human Resources,2,3,Human Resources,1,Travel_Rarely,7024.0,13,1,No,1,0,0,0.0,0,0,1,3,3,1.0,2.0,2,4,No,1,Y,80
11484,43.0,Male,Married,research & development,Research Scientist,4,2,Medical,1 km,Travel_Frequently,13236.0,16,0,Yes,19,19,19,1.0,16,2,2,3,2,3.0,1.0,3,4,Yes,1,Y,80
10367,41.0,Female,Divorced,Research & Development,Manufacturing Director,2,1,Life Sciences,10,Non-Travel,8004.0,17,0, Yes,20,20,20,0.0,18,6,1,3,1,1.0,3.0,3,3,No,1,Y,80
10768,59.0,Female,Married,Human Resources,Manager,4,3,Life Sciences,15,Travel_Rarely,14632.0,14,1,Yes,35,23,21,15.0,23,7,6,3,2,3.0,,3,4,No,1,Y,80
11065,27.0,Female,Single,Sales,Manager,1,3,Life Sciences,9,Travel_Rarely,7864.0,16,0,Yes,6,0,0,0.0,0,3,4,4,3,4.0,2.0,3,3,No,1,Y,80
10331,39.0,Male,Married,Research & Development,Manager,1,2,Life Sciences,1,Travel_Rarely,6784.0,14,0,No,16,16,14,4.0,14,2,3,4,3,1.0,1.0,2,4,No,1,Y,80
10985,31.0,Female,Married,Sales,Sales Executive,1,4,Marketing,12,Travel_Rarely,5294.0,21,0,No,8,1,0,0.0,1,2,0,3,3,4.0,1.0,3,4,No,1,Y,80
10265,27.0,Male,Single,Sales,Sales Executive,1,3,Life Sciences,26,Travel_Rarely,5311.0,17,0,No,6,5,4,2.0,3,5,6,3,3,3.0,2.0,3,1,Yes,1,Y,80
10564,35.0,Female,Married,Research & Development,Manufacturing Director,3,2,Technical Degree,5,Travel_Rarely,10892.0,11,0,No,14,6,4,2.0,4,9,1,3,2,2.0,4.0,2,2,No,1,Y,80
11115,,Female,Married,Research & Development,Manufacturing Director,1,3,Life Sciences,2,Travel_Rarely,5015.0,18,0,No,5,0,0,0.0,0,4,0,4,3,1.0,4.0,3,4,No,1,Y,80
10081,34.0,Female,Single,Research & Development,Healthcare Representative,4,3,Life Sciences,1,Travel_Rarely,12138.0,17,1,YES,11,11,10,0.0,11,1,5,3,3,2.0,1.0,1,3,No,1,Y,80
11202,39.0,Female,Single,Sales,Sales Executive,5,2,Medical,6,Travel_Frequently,14795.0,11,0,No,15,2,1,0.0,0,8,5,4,3,1.0,1.0,2,3,No,1,Y,80
11209,34.0,Male,Married,Research & Development,Laboratory Technician,2,3,Marketing,4,Travel_Rarely,6068.0,15,1,No,10,4,4,1.0,1,1,4,3,3,4.0,2.0,3,4,No,1,Y,80
10447,29.0,Female,Divorced,Research & Development,Laboratory Technician,1,5,Life Sciences,8,Travel_Frequently,5667.0,14,3,No,5,5,3,0.0,5,2,0,3,4,3.0,4.0,4,2,No,1,Y,80
10102,48.0,Male,Married,Research & Development,Laboratory Technician,4,3,Life Sciences,4,Travel_Rarely,15241.0,14,0,Yes,29,18,16,2.0,17,6,6,3,3,4.0,1.0,3,1,No,1,Y,80
11451,51.0,Female,Married,Human Resources,Human Resources,4,3,Life Sciences,3,Travel_Rarely,13716.0,13,0,No,31,10,10,5.0,10,8,0,3,2,4.0,3.0,3,3,No,1,Y,80
11527,33.0,Female,Married,Research & Development,Healthcare Representative,4,4,Life Sciences,7,Travel_Frequently,13180.0,17,1,No,13,2,0,1.0,2,5,0,3,2,1.0,,3,1,No,1,Y,80
11422,27.0,Male,Single,Human Resources,Manager,4,3,Medical,5,Travel_Rarely,11265.0,16,0,No,6,4,1,1.0,4,3,0,3,1,4.0,4.0,1,4,No,1,Y,80
10663,40.0,Male,Divorced,Sales,Sales Representative,2,5,Medical,18,Travel_Rarely,7043.0,15,3,Yes,18,13,12,,13,6,1,3,2,4.0,1.0,3,3,Yes,1,Y,80
11410,31.0,Female,Married,Sales,Sales Executive,1,5,Technical Degree,1,Travel_Rarely,6648.0,18,0,No,13,4,2,1.0,4,0,4,3,2,2.0,3.0,3,4,Yes,1,Y,80
10593,49.0,Male,Divorced,Research & Development,Manager,5,4,Life Sciences,1,Travel_Frequently,17131.0,15,3,No,28,18,15,1.0,17,5,3,3,4,3.0,3.0,3,2,No,1,Y,80
10103,44.0,Male,Single,Sales,Manager,2,2,Life Sciences,8,Travel_Rarely,9132.0,15,2,Yes,20,4,1,3.0,1,4,6,3,2,4.0,3.0,4,3,No,1,Y,80
10454,41.0,Female,Married,Sales,Sales Executive,2,4,Other,1,Travel_Rarely,9594.0,20,1,No,18,9,6,3.0,8,0,1,3,2,2.0,3.0,3,3,Yes,1,Y,80
10943,50.0,Female,Single,Research & Development,Laboratory Technician,1,2,Human Resources,29,Travel_Rarely,7194.0,11,2,No,26,9,7,2.0,7,7,5,3,2,1.0,2.0,2,3,No,1,Y,80
11234,31.0,Male,Married,Research & Development,Research Director,2,2,Medical,5,Travel_Rarely,8899.0,11,0,Yes,11,5,3,,3,9,4,3,2,3.0,3.0,2,3,No,1,Y,80
10305,46.0,Male,Married,Research & Development,Research Scientist,5,4,Medical,2,Travel_Rarely,14973.0,12,2,No,23,20,18,14.0,17,1,5,3,3,3.0,3.0,3,4,No,1,Y,80
10182,40.0,Male,Single,Sales,Sales Executive,5,4,Life Sciences,18,Travel_Rarely,14268.0,14,2,No,16,4,2,4.0,2,8,3,3,3,4.0,4.0,4,3,No,1,Y,80
11160,20.0,Male,Married,Research & Development,Research Scientist,2,3,Life Sciences,2,Travel_Rarely,7122.0,11,0,No,0,0,0,0.0,0,1,3,3,3,1.0,3.0,3,4,No,1,Y,80
10699,45.0,Female,Married,Research & Development,Healthcare Representative,2,2,Technical Degree,14,Travel_Frequently,,18,0,No,23,15,14,7.0,14,6,4,3,3,4.0,1.0,3,1,Yes,1,Y,80
10597,49.0,Female,Single,Research & Development,Laboratory Technician,4,4,Life Sciences,3,Travel_Frequently,13055.0,11,1,No,27,27,24,15.0,26,6,1,3,3,2.0,2.0,3,4,No,1,Y,80
11186,34.0,Female,Single,Human Resources,Human Resources,2,4,Medical,8,Travel_Rarely,7913.0,14,1,Yes,13,7,4,3.0,7,0,6,3,2,2.0,2.0,4,4,Yes,1,Y,80
10859,39.0,Female,Divorced,Research & Development,  Manager  ,3,3,Medical,3,Travel_Rarely,11185.0,17,2,No,20,6,5,5.0,5,1,5,3,2,3.0,3.0,3,2,No,1,Y,80
11149,44.0,Male,Married,Research & Development,Research Scientist,1,4,Marketing,9,Travel_Rarely,6229.0,14,0,Yes,26,7,5,,4,4,2,4,3,2.0,3.0,3,4,No,1,Y,80
11012,55.0,Female,Married,SALES,  Manager  ,1,3,Life Sciences,20,Travel_Rarely,8717.0,14,0,Yes,32,9,9,9.0,8,8,0,3,2,2.0,4.0,1,2,No,1,Y,80
11139,30.0,Male,Married,Sales,Sales Executive,2,1,Medical,2,Travel_Frequently,8147.0,13,2,No,12,10,10,0.0,10,1,3,3,3,2.0,4.0,3,1,No,1,Y,80
10178,31.0,Male,Divorced,Sales,Manager,2,3,Life Sciences,6,Travel_Frequently,8140.0,11,1,No,13,3,1,0.0,0,4,2,4,2,4.0,3.0,3,4,No,1,Y,80
10554,35.0,Male,Married,Research & Development,Research Director,1,2,Technical Degree,15,Travel_Rarely,7511.0,13,1,No,15,13,11,7.0,13,3,0,3,3,3.0,4.0,3,3,No,1,Y,80
10387,26.0,Female,Married,Research & Development,Manager,1,3,Marketing,3,Travel_Rarely,4910.0,20,0,No,7,2,0,1.0,0,7,0,3,2,1.0,1.0,2,4,No,1,Y,80
10425,29.0,Male,Single,Sales,Sales Executive,2,2,Other,1,Non-Travel,7930.0,11,0,NO,7,4,1,0.0,4,5,6,3,2,4.0,4.0,2,1,Yes,1,Y,80
11494,42.0,Male,Divorced,Research & Development,Laboratory Technician,3,4,Medical,1,Travel_Rarely,11021.0,16,1,Yes,20,3,3,2.0,2,3,3,3,2,3.0,4.0,2,3,Yes,1,Y,80
10719,52.0,Male,Married,Sales,Manager,2,2,Life Sciences,3,Travel_Rarely,8861.0,18,1,Yes,28,7,5,5.0,7,8,6,3,2,1.0,4.0,3,4,No,1,Y,80
11303,33.0,Female,Married,Sales,Manager,1,3,Life Sciences,29,Non-Travel,5462.0,17,1,No,10,8,6,7.0,6,1,2,3,1,3.0,4.0,4,3,Yes,1,Y,80
11531,36.0,Female,Married,Research & Development,Research Director,1,3,Other,15,Non-Travel,6879.0,11,1,Yes,15,10,7,0.0,10,2,4,3,2,2.0,4.0,4,4,No,1,Y,80
10349,40.0,Female,Married,Research & Development,Laboratory Technician,1,3,Life Sciences,2 km,Travel_Rarely,6197.0,12,1,No,19,7,7,7.0,4,3,4,4,2,4.0,4.0,3,3,No,1,Y,80
10991,48.0,Male,Divorced,Research & Development,Manager,4,3,Life Sciences,6,Travel_Rarely,13077.0,14,1,No,25,0,0,0.0,0,5,5,3,1,1.0,2.0,2,2,No,1,Y,80
11083,52.0,Female,Married,Sales,Manager,1,1,,4,Travel_Rarely,8877.0,11,0,Yes,32,23,21,11.0,23,9,1,3,2,3.0,2.0,3,3,No,1,Y,80
11616,18.0,Male,Divorced,Human Resources,Manager,1,3,Technical Degree,25,Travel_Rarely,4099.0,14,0,No,0,0,0,0.0,0,0,2,3,4,1.0,1.0,1,4,Yes,1,Y,80
10191,40.0,Female,Single,SALES,Manager,1,4,Other,14,Travel_Frequently,8340.0,22,1,no,21,0,0,0.0,0,0,6,3,4,3.0,3.0,3,2,No,1,Y,80
11227,,Male,Single,Sales,Manager,3,3,Medical,20,Travel_Frequently,"$11,516",19,3,No,22,22,19,7.0,22,3,2,3,4,3.0,2.0,4,4,Yes,1,Y,80
10276,30.0,Female,Single,Research & Development,Research Director,5,3,Technical Degree,29,Travel_Frequently,14010.0,19,3,No,11,9,6,7.0,8,0,4,3,3,3.0,2.0,3,4,No,1,Y,80
11556,18.0,Female,Single,Research & Development,Research Scientist,2,3,Medical,15,Travel_Rarely,5835.0,16,3,Yes,0,0,0,0.0,0,6,0,3,2,1.0,3.0,2,4,Yes,1,Y,80
10352,38.0,Male,Married,Sales,Manager,3,3,Life Sciences,3,Travel_Rarely,12140.0,20,1,No,20,15,15,8.0,12,6,1,3,3,4.0,3.0,4,4,No,1,Y,80
11016,28.0,Female,Divorced,Research & Development,Research Scientist,5,1,Medical,13,Non-Travel,14233.0,13,0,No,4,3,1,3.0,1,7,0,3,4,,3.0,4,4,No,1,Y,80
10701,44.0,Female,Married,Sales,Manager,4,4,Human Resources,1,Travel_Rarely,13092.0,20,1,No,21,3,3,0.0,1,3,5,3,3,4.0,2.0,4,3,No,1,Y,80
10059,39.0,Female,Married,Research & Development,Manager,5,2,Life Sciences,1,Travel_Rarely,17378.0,25,0,No,20,4,3,1.0,1,4,6,3,3,3.0,1.0,3,4,Yes,1,Y,80
10767,48.0,Male,Married,Research & Development,Laboratory Technician,1,4,Technical Degree,1,Travel_Rarely,8043.0,11,1,No,24,14,13,13.0,13,3,2,3,3,4.0,4.0,3,1,No,1,Y,80
11270,41.0,Male,Divorced,Sales,Sales Executive,1,3,Technical Degree,7,Travel_Rarely,5452.0,13,2,YES,23,4,3,2.0,1,1,5,3,2,9.0,3.0,3,3,Yes,1,Y,80
10615,46.0,Male,Divorced,Research & Development,Research Director,1,3,Marketing,6,Travel_Frequently,5341.0,13,1,Yes,22,17,14,2.0,14,6,6,3,2,3.0,2.0,3,3,No,1,Y,80
11052,23.0,Male,Single,Research & Development,Manager,2,4,Life Sciences,4,Travel_Rarely,,11,2,No,0,0,0,0.0,0,5,5,3,3,4.0,3.0,3,2,Yes,1,Y,80
10588,35.0,Male,Single,Research & Development,Research Director,1,2,Marketing,15,Travel_Rarely,7151.0,14,1,No,15,9,9,3.0,7,7,2,3,2,3.0,4.0,2,4,No,1,Y,80
11015,22.0,Female,Married,Sales,Manager,3,3,Technical Degree,1,Travel_Rarely,9292.0,16,1,No,3,1,0,1.0,0,8,2,3,2,1.0,3.0,3,3,No,1,Y,80
11049,33.0,Female,Single,Research & Development,  Manager  ,2,4,Medical,4,Travel_Rarely,8718.0,20,0,No,11,10,9,3.0,8,3,2,4,2,4.0,3.0,4,4,No,1,Y,80
11631,,Male,Married,Sales,Manager,2,3,Medical,1,Travel_Rarely,"$6,788",16,0,No,0,0,0,0.0,0,8,5,3,1,1.0,4.0,3,3,Yes,1,Y,80
11266,19.0,Male,Married,Research & Development,Research Scientist,2,4,Life Sciences,4,Travel_Rarely,6300.0,15,2,Yes,0,0,0,0.0,0,0,1,3,3,3.0,3.0,4,2,No,1,Y,80
11447,51.0,Female,Single,Sales,Sales Executive,1,4,Marketing,3,Travel_Rarely,5677.0,11,0,No,27,22,22,15.0,20,8,3,3,2,3.0,4.0,4,1,No,1,Y,80
10224,51.0,Female,Single,Sales,Sales Executive,1,3,Life Sciences,2,Travel_Rarely,6169.0,16,0,Yes,30,30,29,13.0,28,0,3,3,1,2.0,4.0,3,4,No,1,Y,80
10672,43.0,Male,Divorced,Human Resources,Manager,5,2,Medical,1,Travel_Rarely,15924.0,11,1,Yes,25,15,15,6.0,13,0,1,3,4,2.0,3.0,3,4,No,1,Y,80
10513,38.0,Male,Married,Research & Development,  Healthcare Representative  ,1,2,Marketing,2,Travel_Rarely,6619.0,18,1,Yes,15,13,12,7.0,12,5,4,4,1,1.0,4.0,3,2,No,1,Y,80
11257,45.0,Female,Divorced,Sales,Sales Representative,3,1,Life Sciences,20,Travel_Frequently,11947.0,17,1,No,24,12,9,4.0,11,7,3,4,3,4.0,1.0,3,1,No,1,Y,80
10419,51.0,Female,Married,Research & Development,Research Director,4,3,Medical,1,Travel_Rarely,15142.0,19,1,Yes,27,11,10,10.0,10,6,3,3,3,1.0,1.0,3,4,No,1,Y,80
10120,52.0,Female,Married,Research & Development,Laboratory Technician,3,3,Marketing,13,Travel_Rarely,12332.0,19,0,Yes,32,32,32,7.0,30,0,3,3,2,1.0,1.0,4,3,Yes,1,Y,80
11372,49.0,Female,Single,Sales,Sales Executive,3,3,Other,1,Travel_Rarely,10978.0,11,0,Yes,26,2,0,1.0,2,9,1,3,3,3.0,4.0,4,1,Yes,1,Y,80
10689,41.0,Male,Married,Sales ,Manager,1,5,Technical Degree,18,Travel_Frequently,6226.0,16,1,Yes,23,2,0,1.0,0,0,5,3,3,4.0,4.0,2,2,No,1,Y,80
10304,38.0,Male,Single,Research & Development,Research Director,4,5,Technical Degree,12,Travel_Frequently,13100.0,12,1,No,17,5,2,2.0,4,6,6,3,2,4.0,1.0,3,4,Yes,1,Y,80
11589,36.0,Female,Divorced,Research & Development,Research Director,2,3,Human Resources,1,Travel_Rarely,8887.0,15,1,No,17,11,10,10.0,11,2,3,4,2,1.0,1.0,2,1,Yes,1,Y,80
10271,35.0,Male,Married,Research & Development,Manufacturing Director,3,5,Marketing,5,Travel_Rarely,8802.0,12,1,NO,13,12,12,9.0,11,4,5,3,3,2.0,3.0,3,1,No,1,Y,80
10170,39.0,Female,Single,Human Resources,HR Business Partner,1,2,Life Sciences,1,Travel_Rarely,5747.0,11,1,No,18,13,12,13.0,11,3,0,3,1,2.0,3.0,4,4,No,1,Y,80
11473,50.0,Female,Married,Research & Development,Laboratory Technician,1,4,Life Sciences,10,Travel_Rarely,7361.0,14,0,Yes,32,4,4,1.0,3,2,6,3,3,1.0,1.0,2,4,No,1,Y,80
10289,44.0,Male,Married,Research & Development,Manufacturing Director,5,3,Medical,1,Travel_Frequently,15308.0,14,0,No,26,13,11,5.0,10,3,0,3,3,1.0,3.0,3,3,No,1,Y,80
11178,43.0,Female,Single,Research & Development,Manager,1,4,Technical Degree,16,Travel_Rarely,6128.0,13,1,Yes,20,15,12,12.0,13,1,6,4,3,4.0,1.0,3,4,No,1,Y,80
10621,22.0,Female,Single,Sales,Manager,1,3,Life Sciences,10,Non-Travel,4301.0,18,1,No,2,1,0,0.0,0,1,6,3,3,2.0,4.0,2,3,No,1,Y,80
10680,36.0,Male,Divorced,Sales,Sales Representative,3,3,Marketing,5,Travel_Rarely,9477.0,11,0,No,16,9,6,2.0,9,0,0,3,3,3.0,3.0,4,1,Yes,1,Y,80
11525,50.0,Male,Married,Sales ,Sales Representative,2,3,Medical,9,Travel_Frequently,9997.0,18,2,No,31,31,28,12.0,30,5,6,3,2,4.0,3.0,3,2,No,1,Y,80
10790,44.0,Female,Single,Research & Development,Research Director,2,3,Life Sciences,13,Travel_Rarely,9558.0,14,1,No,21,15,13,14.0,14,2,0,3,3,3.0,,3,3,No,1,Y,80
10824,40.0,Female,Single,Sales,Manager,1,2,Other,1,Travel_Frequently,4579.0,11,3,No,18,14,11,3.0,12,6,5,3,4,2.0,4.0,4,3,No,1,Y,80
11309,43.0,Female,Married,Sales,Manager,1,4,Life Sciences,1,Travel_Rarely,6709.0,21,0,No,22,17,16,2.0,15,1,6,3,2,3.0,3.0,3,1,No,1,Y,80
10559,37.0,Female,Single,Research & Development,Healthcare Representative,4,2,Life Sciences,1,Travel_Rarely,13564.0,16,1,Yes,17,10,8,1.0,7,3,3,3,4,4.0,2.0,3,3,Yes,1,Y,80
10209,51.0,Male,Single,Research & Development,Research Director,2,3,Other,9,Travel_Rarely,9610.0,13,1,No,30,8,6,6.0,8,4,0,3,2,1.0,4.0,3,3,Yes,1,Y,80
